Ano;Mês;Clientela;Qte Benefícios Concedidos;Evolução Mensal (AnoMes);Vlr Benefícios Concedidos (R$);Grupo/Principais Espécies;Vlr Benef Concedidos (Mil R$)
1992;Outubro  ;Urbana;5174;199210;1287,5;Ap Invalidez                              ;1,3
1992;Outubro  ;Urbana;1;199210;0,2;Ap Invalidez                              ;0
1992;Outubro  ;Urbana;17960;199210;5679,3;Pensões por Morte                         ;5,7
1992;Outubro  ;Urbana;142;199210;17,8;EPU - Pensão por Morte                    ;0
1992;Outubro  ;Urbana;74;199210;50,6;Pensões por Morte                         ;0
1992;Outubro  ;Urbana;1;199210;0,5;EPU - Pensões Mensais Vitalícias          ;0
1992;Outubro  ;Urbana;0;199210;0;Pensões Mensais Vitalícias                ;0
1992;Outubro  ;Urbana;0;199210;0;Pensões Mensais Vitalícias                ;0
1992;Outubro  ;Urbana;2506;199210;475,8;Rmv Invalidez                             ;0,5
1992;Outubro  ;Urbana;1508;199210;286,4;Rmv Idade                                 ;0,3
1992;Outubro  ;Urbana;44438;199210;15909,1;Auxílio Doença                            ;15,9
1992;Outubro  ;Urbana;154;199210;47,1;Auxílio Reclusão                          ;0
1992;Outubro  ;Urbana;2045;199210;393;80-Salário-Maternidade                    ;0,4
1992;Outubro  ;Urbana;0;199210;0;Auxílio Doença Acidentário                ;0
1992;Outubro  ;Urbana;919;199210;142,6;Auxílio Acidente e Suplementar Acidentário;0,1
1992;Outubro  ;Urbana;240;199210;30,7;Auxílio Acidente e Suplementar Acidentário;0
1992;Outubro  ;Urbana;308;199210;98,8;Aposentadorias Acidentárias               ;0,1
1992;Outubro  ;Urbana;429;199210;166,2;Pensões Acidentárias                      ;0,2
1992;Outubro  ;Urbana;206;199210;50,9;Abono de Permanência                      ;0
1992;Outubro  ;Urbana;288;199210;47,4;Abono de Permanência                      ;0
1992;Outubro  ;Rural ;13;199210;6;42-Ap Tempo Contrib LOPS                  ;0
1992;Outubro  ;Rural ;92378;199210;17623,8;Ap Idade                                  ;17,6
1992;Outubro  ;Rural ;1127;199210;217,5;Ap Invalidez                              ;0,2
1992;Outubro  ;Rural ;5539;199210;1050,4;Pensões por Morte                         ;1
1992;Outubro  ;Rural ;868;199210;164,8;Rmv Invalidez                             ;0,2
1992;Outubro  ;Rural ;871;199210;165,4;Rmv Idade                                 ;0,2
1992;Outubro  ;Rural ;4883;199210;941,2;Auxílio Doença                            ;0,9
1992;Outubro  ;Rural ;18;199210;3,4;Auxílio Reclusão                          ;0
1992;Outubro  ;Rural ;0;199210;0;80-Salário-Maternidade                    ;0
1992;Outubro  ;Rural ;54;199210;8,1;Auxílio Acidente e Suplementar Acidentário;0
1992;Outubro  ;Rural ;25;199210;4,8;Aposentadorias Acidentárias               ;0
1992;Outubro  ;Rural ;30;199210;3,6;Pensões Acidentárias                      ;0
1992;Novembro ;Urbana;14752;199211;10585,9;42-Ap Tempo Contrib LOPS                  ;10,6
1992;Novembro ;Urbana;4120;199211;3805,3;46-Ap Tempo Contrib Especial              ;3,8
1992;Novembro ;Urbana;190;199211;140,8;Outras Ap Tempo Contrib                   ;0,1
1992;Novembro ;Urbana;11582;199211;3596,6;Ap Idade                                  ;3,6
1992;Novembro ;Urbana;1;199211;0,4;Ap Idade                                  ;0
1992;Novembro ;Urbana;4512;199211;1175,4;Ap Invalidez                              ;1,2
1992;Novembro ;Urbana;1;199211;0,5;Ap Invalidez                              ;0
1992;Novembro ;Urbana;16566;199211;5440,6;Pensões por Morte                         ;5,4
1992;Novembro ;Urbana;76;199211;6,6;EPU - Pensão por Morte                    ;0
1992;Novembro ;Urbana;75;199211;79;Pensões por Morte                         ;0,1
1992;Novembro ;Urbana;1;199211;0,2;EPU - Pensões Mensais Vitalícias          ;0
1992;Novembro ;Urbana;0;199211;0;Pensões Mensais Vitalícias                ;0
1992;Novembro ;Urbana;0;199211;0;Pensões Mensais Vitalícias                ;0
1992;Novembro ;Urbana;2006;199211;380,9;Rmv Invalidez                             ;0,4
1992;Novembro ;Urbana;1301;199211;247;Rmv Idade                                 ;0,2
1992;Novembro ;Urbana;43053;199211;16105,5;Auxílio Doença                            ;16,1
1992;Novembro ;Urbana;146;199211;43,8;Auxílio Reclusão                          ;0
1992;Novembro ;Urbana;1666;199211;323,4;80-Salário-Maternidade                    ;0,3
1992;Novembro ;Urbana;0;199211;0;Auxílio Doença Acidentário                ;0
1992;Novembro ;Urbana;939;199211;154,4;Auxílio Acidente e Suplementar Acidentário;0,2
1992;Novembro ;Urbana;210;199211;19,1;Auxílio Acidente e Suplementar Acidentário;0
1992;Novembro ;Urbana;72;199211;32,2;Aposentadorias Acidentárias               ;0
1992;Novembro ;Urbana;33;199211;10,6;Pensões Acidentárias                      ;0
1992;Novembro ;Urbana;206;199211;51,1;Abono de Permanência                      ;0
1992;Novembro ;Urbana;316;199211;57,4;Abono de Permanência                      ;0,1
1992;Novembro ;Rural ;4;199211;1;42-Ap Tempo Contrib LOPS                  ;0
1992;Novembro ;Rural ;79622;199211;15190;Ap Idade                                  ;15,2
1992;Novembro ;Rural ;1107;199211;212,7;Ap Invalidez                              ;0,2
1992;Novembro ;Rural ;4910;199211;937;Pensões por Morte                         ;0,9
1992;Novembro ;Rural ;878;199211;166,7;Rmv Invalidez                             ;0,2
1992;Novembro ;Rural ;800;199211;151,9;Rmv Idade                                 ;0,2
1992;Novembro ;Rural ;3912;199211;760,3;Auxílio Doença                            ;0,8
1992;Novembro ;Rural ;17;199211;3,2;Auxílio Reclusão                          ;0
1992;Novembro ;Rural ;0;199211;0;80-Salário-Maternidade                    ;0
1992;Novembro ;Rural ;40;199211;2,6;Auxílio Acidente e Suplementar Acidentário;0
1992;Novembro ;Rural ;4;199211;0,8;Aposentadorias Acidentárias               ;0
1992;Novembro ;Rural ;8;199211;0,7;Pensões Acidentárias                      ;0
1992;Dezembro ;Urbana;21151;199212;15493,2;42-Ap Tempo Contrib LOPS                  ;15,5
1992;Dezembro ;Urbana;5350;199212;5057,1;46-Ap Tempo Contrib Especial              ;5,1
1992;Dezembro ;Urbana;304;199212;204,9;Outras Ap Tempo Contrib                   ;0,2
1992;Dezembro ;Urbana;17439;199212;5497,7;Ap Idade                                  ;5,5
1992;Dezembro ;Urbana;2;199212;0,3;Ap Idade                                  ;0
1992;Dezembro ;Urbana;5190;199212;1410,5;Ap Invalidez                              ;1,4
1992;Dezembro ;Urbana;1;199212;1,3;Ap Invalidez                              ;0
1992;Dezembro ;Urbana;24747;199212;8257,8;Pensões por Morte                         ;8,3
1992;Dezembro ;Urbana;148;199212;17,7;EPU - Pensão por Morte                    ;0
1992;Dezembro ;Urbana;97;199212;77,2;Pensões por Morte                         ;0,1
1992;Dezembro ;Urbana;4;199212;1,2;EPU - Pensões Mensais Vitalícias          ;0
1992;Dezembro ;Urbana;0;199212;0;Pensões Mensais Vitalícias                ;0
1992;Dezembro ;Urbana;0;199212;0;Pensões Mensais Vitalícias                ;0
1992;Dezembro ;Urbana;3229;199212;609,9;Rmv Invalidez                             ;0,6
1992;Dezembro ;Urbana;2178;199212;412,7;Rmv Idade                                 ;0,4
1992;Dezembro ;Urbana;59619;199212;23147,6;Auxílio Doença                            ;23,2
1992;Dezembro ;Urbana;196;199212;56,2;Auxílio Reclusão                          ;0,1
1992;Dezembro ;Urbana;2442;199212;443,2;80-Salário-Maternidade                    ;0,4
1992;Dezembro ;Urbana;0;199212;0;Auxílio Doença Acidentário                ;0
1992;Dezembro ;Urbana;1187;199212;193,4;Auxílio Acidente e Suplementar Acidentário;0,2
1992;Dezembro ;Urbana;225;199212;27,7;Auxílio Acidente e Suplementar Acidentário;0
1992;Dezembro ;Urbana;646;199212;239,6;Aposentadorias Acidentárias               ;0,2
1992;Dezembro ;Urbana;1118;199212;517;Pensões Acidentárias                      ;0,5
1992;Dezembro ;Urbana;285;199212;82,9;Abono de Permanência                      ;0,1
1992;Dezembro ;Urbana;386;199212;67,3;Abono de Permanência                      ;0,1
1992;Dezembro ;Rural ;12;199212;7,2;42-Ap Tempo Contrib LOPS                  ;0
1992;Dezembro ;Rural ;216026;199212;41165;Ap Idade                                  ;41,2
1992;Dezembro ;Rural ;1785;199212;341,3;Ap Invalidez                              ;0,3
1992;Dezembro ;Rural ;11085;199212;2095,8;Pensões por Morte                         ;2,1
1992;Dezembro ;Rural ;1473;199212;277;Rmv Invalidez                             ;0,3
1992;Dezembro ;Rural ;1724;199212;325,4;Rmv Idade                                 ;0,3
1992;Dezembro ;Rural ;7244;199212;1301,9;Auxílio Doença                            ;1,3
1992;Dezembro ;Rural ;32;199212;5,8;Auxílio Reclusão                          ;0
1992;Dezembro ;Rural ;0;199212;0;80-Salário-Maternidade                    ;0
1992;Dezembro ;Rural ;68;199212;5,2;Auxílio Acidente e Suplementar Acidentário;0
1992;Dezembro ;Rural ;70;199212;13,5;Aposentadorias Acidentárias               ;0
1992;Dezembro ;Rural ;40;199212;8,9;Pensões Acidentárias                      ;0
1993;Janeiro  ;Urbana;177;199301;445,3;Abono de Permanência                      ;0,4
1993;Janeiro  ;Urbana;242;199301;125,6;Abono de Permanência                      ;0,1
1993;Fevereiro;Urbana;175;199302;239,6;Abono de Permanência                      ;0,2
1993;Fevereiro;Urbana;215;199302;101,8;Abono de Permanência                      ;0,1
1993;Março    ;Urbana;284;199303;245,6;Abono de Permanência                      ;0,2
1993;Março    ;Urbana;270;199303;165,5;Abono de Permanência                      ;0,2
1993;Abril    ;Urbana;227;199304;207,4;Abono de Permanência                      ;0,2
1993;Abril    ;Urbana;173;199304;104,8;Abono de Permanência                      ;0,1
1993;Maio     ;Urbana;257;199305;398,4;Abono de Permanência                      ;0,4
1993;Maio     ;Urbana;161;199305;181,2;Abono de Permanência                      ;0,2
1993;Junho    ;Urbana;362;199306;583,1;Abono de Permanência                      ;0,6
1993;Junho    ;Urbana;210;199306;252,6;Abono de Permanência                      ;0,2
1993;Julho    ;Urbana;222;199307;518,5;Abono de Permanência                      ;0,5
1993;Julho    ;Urbana;134;199307;226,1;Abono de Permanência                      ;0,2
1993;Agosto   ;Urbana;184;199308;532,6;Abono de Permanência                      ;0,5
1993;Agosto   ;Urbana;100;199308;156,9;Abono de Permanência                      ;0,2
1993;Setembro ;Urbana;208;199309;940,1;Abono de Permanência                      ;0,9
1993;Setembro ;Urbana;147;199309;566,8;Abono de Permanência                      ;0,6
1993;Outubro  ;Urbana;297;199310;1752,1;Abono de Permanência                      ;1,8
1993;Outubro  ;Urbana;55;199310;222,1;Abono de Permanência                      ;0,2
1993;Novembro ;Urbana;173;199311;1266;Abono de Permanência                      ;1,3
1993;Novembro ;Urbana;56;199311;336,9;Abono de Permanência                      ;0,3
1993;Dezembro ;Urbana;184;199312;1719,5;Abono de Permanência                      ;1,7
1993;Dezembro ;Urbana;62;199312;544,4;Abono de Permanência                      ;0,5
1993;Janeiro  ;Urbana;0;199301;0;Auxílio Doença Acidentário                ;0
1993;Janeiro  ;Urbana;659;199301;586,4;Auxílio Acidente e Suplementar Acidentário;0,6
1993;Janeiro  ;Urbana;183;199301;77,4;Auxílio Acidente e Suplementar Acidentário;0,1
1993;Janeiro  ;Urbana;204;199301;267,2;Aposentadorias Acidentárias               ;0,3
1993;Janeiro  ;Urbana;335;199301;371,3;Pensões Acidentárias                      ;0,4
1993;Fevereiro;Urbana;0;199302;0;Auxílio Doença Acidentário                ;0
1993;Fevereiro;Urbana;878;199302;638,3;Auxílio Acidente e Suplementar Acidentário;0,6
1993;Fevereiro;Urbana;142;199302;37,8;Auxílio Acidente e Suplementar Acidentário;0
1993;Fevereiro;Urbana;279;199302;260,7;Aposentadorias Acidentárias               ;0,3
1993;Fevereiro;Urbana;466;199302;579,4;Pensões Acidentárias                      ;0,6
1993;Março    ;Urbana;0;199303;0;Auxílio Doença Acidentário                ;0
1993;Março    ;Urbana;1219;199303;698,8;Auxílio Acidente e Suplementar Acidentário;0,7
1993;Março    ;Urbana;181;199303;69,9;Auxílio Acidente e Suplementar Acidentário;0,1
1993;Março    ;Urbana;396;199303;555,7;Aposentadorias Acidentárias               ;0,6
1993;Março    ;Urbana;632;199303;976;Pensões Acidentárias                      ;1
1993;Abril    ;Urbana;0;199304;0;Auxílio Doença Acidentário                ;0
1993;Abril    ;Urbana;898;199304;543,1;Auxílio Acidente e Suplementar Acidentário;0,5
1993;Abril    ;Urbana;170;199304;59,5;Auxílio Acidente e Suplementar Acidentário;0,1
1993;Abril    ;Urbana;280;199304;423,5;Aposentadorias Acidentárias               ;0,4
1993;Abril    ;Urbana;496;199304;758,1;Pensões Acidentárias                      ;0,8
1993;Maio     ;Urbana;0;199305;0;Auxílio Doença Acidentário                ;0
1993;Maio     ;Urbana;955;199305;1097,6;Auxílio Acidente e Suplementar Acidentário;1,1
1993;Maio     ;Urbana;113;199305;93,2;Auxílio Acidente e Suplementar Acidentário;0,1
1993;Maio     ;Urbana;295;199305;783,8;Aposentadorias Acidentárias               ;0,8
1993;Maio     ;Urbana;559;199305;1592,7;Pensões Acidentárias                      ;1,6
1993;Junho    ;Urbana;0;199306;0;Auxílio Doença Acidentário                ;0
1993;Junho    ;Urbana;1182;199306;1375,4;Auxílio Acidente e Suplementar Acidentário;1,4
1993;Junho    ;Urbana;160;199306;136,1;Auxílio Acidente e Suplementar Acidentário;0,1
1993;Junho    ;Urbana;445;199306;1116,6;Aposentadorias Acidentárias               ;1,1
1993;Junho    ;Urbana;602;199306;1628,5;Pensões Acidentárias                      ;1,6
1993;Julho    ;Urbana;0;199307;0;Auxílio Doença Acidentário                ;0
1993;Julho    ;Urbana;888;199307;1551,9;Auxílio Acidente e Suplementar Acidentário;1,6
1993;Julho    ;Urbana;130;199307;146,8;Auxílio Acidente e Suplementar Acidentário;0,2
1993;Julho    ;Urbana;324;199307;1103;Aposentadorias Acidentárias               ;1,1
1993;Julho    ;Urbana;436;199307;1881,4;Pensões Acidentárias                      ;1,9
1993;Agosto   ;Urbana;0;199308;0;Auxílio Doença Acidentário                ;0
1993;Agosto   ;Urbana;696;199308;2059;Auxílio Acidente e Suplementar Acidentário;2,1
1993;Agosto   ;Urbana;113;199308;143,3;Auxílio Acidente e Suplementar Acidentário;0,1
1993;Agosto   ;Urbana;226;199308;1119,1;Aposentadorias Acidentárias               ;1,1
1993;Agosto   ;Urbana;343;199308;1742,3;Pensões Acidentárias                      ;1,7
1993;Setembro ;Urbana;0;199309;0;Auxílio Doença Acidentário                ;0
1993;Setembro ;Urbana;779;199309;2478,2;Auxílio Acidente e Suplementar Acidentário;2,5
1993;Setembro ;Urbana;102;199309;260,6;Auxílio Acidente e Suplementar Acidentário;0,3
1993;Setembro ;Urbana;426;199309;3239,7;Aposentadorias Acidentárias               ;3,2
1993;Setembro ;Urbana;424;199309;3459,9;Pensões Acidentárias                      ;3,5
1993;Outubro  ;Urbana;0;199310;0;Auxílio Doença Acidentário                ;0
1993;Outubro  ;Urbana;742;199310;2873,7;Auxílio Acidente e Suplementar Acidentário;2,9
1993;Outubro  ;Urbana;56;199310;95,4;Auxílio Acidente e Suplementar Acidentário;0,1
1993;Outubro  ;Urbana;309;199310;2772;Aposentadorias Acidentárias               ;2,8
1993;Outubro  ;Urbana;358;199310;3807,6;Pensões Acidentárias                      ;3,8
1993;Novembro ;Urbana;0;199311;0;Auxílio Doença Acidentário                ;0
1993;Novembro ;Urbana;802;199311;4201,8;Auxílio Acidente e Suplementar Acidentário;4,2
1993;Novembro ;Urbana;76;199311;209,5;Auxílio Acidente e Suplementar Acidentário;0,2
1993;Novembro ;Urbana;333;199311;3880;Aposentadorias Acidentárias               ;3,9
1993;Novembro ;Urbana;357;199311;4743,3;Pensões Acidentárias                      ;4,7
1993;Dezembro ;Urbana;0;199312;0;Auxílio Doença Acidentário                ;0
